$11GGA,184006.00,4433.9459066,N,12316.4350496,W,4,04,5.1,50.017,M,,,0.67,0244*15
$22GGA,184011.00,4433.9461694,N,12316.4349086,W,4,06,1.1,50.048,M,,,0.75,0244*11
$33GGA,184012.00,4433.9464086,N,12316.4348005,W,4,05,1.9,49.983,M,,,0.50,0244*12
$11GGA,184007.00,4433.9459043,N,12316.4350474,W,4,04,5.1,50.021,M,,,0.44,0244*1B
$22GGA,184012.00,4433.9461736,N,12316.4349092,W,4,06,1.1,50.056,M,,,0.54,0244*12
$33GGA,184013.00,4433.9464119,N,12316.4348028,W,4,05,1.9,49.964,M,,,0.75,0244*15
$11GGA,184008.00,4433.9459025,N,12316.4350401,W,4,04,5.1,50.017,M,,,0.77,0244*13
$22GGA,184013.00,4433.9461663,N,12316.4349026,W,4,06,1.1,50.048,M,,,0.74,0244*10
$33GGA,184014.00,4433.9464109,N,12316.4348010,W,4,05,1.9,49.980,M,,,0.48,0244*1C
$11GGA,184009.00,4433.9458989,N,12316.4350390,W,4,04,5.1,50.025,M,,,0.63,0244*17
$22GGA,184014.00,4433.9461667,N,12316.4349006,W,4,06,1.1,50.051,M,,,0.60,0244*1C
$33GGA,184015.00,4433.9464131,N,12316.4348021,W,4,05,1.9,49.983,M,,,0.75,0244*19
$11GGA,184010.00,4433.9459010,N,12316.4350375,W,4,04,5.1,50.028,M,,,0.49,0244*19
$22GGA,184015.00,4433.9461683,N,12316.4349009,W,4,06,1.1,50.049,M,,,0.75,0244*15
$33GGA,184016.00,4433.9464129,N,12316.4348014,W,4,05,1.9,49.985,M,,,0.70,0244*16
$11GGA,184011.00,4433.9458984,N,12316.4350367,W,4,04,5.1,50.029,M,,,0.75,0244*10
$22GGA,184016.00,4433.9461718,N,12316.4349018,W,4,06,1.1,50.052,M,,,0.58,0244*10
$33GGA,184017.00,4433.9464144,N,12316.4348031,W,4,05,1.9,49.976,M,,,0.44,0244*10
$11GGA,184012.00,4433.9458973,N,12316.4350319,W,4,04,5.1,50.043,M,,,0.58,0244*11
$22GGA,184017.00,4433.9461706,N,12316.4348967,W,4,06,1.1,50.045,M,,,0.75,0244*17
$33GGA,184018.00,4433.9464137,N,12316.4348114,W,4,05,1.9,49.972,M,,,0.75,0244*1B
$11GGA,184013.00,4433.9458974,N,12316.4350275,W,4,04,5.1,50.034,M,,,0.75,0244*13
$22GGA,184018.00,4433.9461665,N,12316.4348907,W,4,06,1.1,50.056,M,,,0.77,0244*1A
$33GGA,184019.00,4433.9464138,N,12316.4348014,W,4,05,1.9,49.974,M,,,0.52,0244*17
$11GGA,184014.00,4433.9458917,N,12316.4350169,W,4,04,5.1,50.043,M,,,0.69,0244*12
$22GGA,184019.00,4433.9461595,N,12316.4348810,W,4,06,1.1,50.048,M,,,0.54,0244*1E
$33GGA,184020.00,4433.9464128,N,12316.4348089,W,4,05,1.9,49.959,M,,,0.71,0244*16
$11GGA,184015.00,4433.9458915,N,12316.4350177,W,4,04,5.1,50.046,M,,,0.48,0244*18
$22GGA,184020.00,4433.9461664,N,12316.4348915,W,4,06,1.1,50.040,M,,,0.75,0244*16
$33GGA,184021.00,4433.9464087,N,12316.4347952,W,4,05,1.9,49.994,M,,,0.45,0244*15
$11GGA,184016.00,4433.9458946,N,12316.4350253,W,4,04,5.1,50.042,M,,,0.75,0244*12
$22GGA,184021.00,4433.9461684,N,12316.4348993,W,4,06,1.1,50.054,M,,,0.67,0244*11
$33GGA,184022.00,4433.9464089,N,12316.4347981,W,4,05,1.9,49.975,M,,,0.75,0244*1A
$11GGA,184017.00,4433.9458982,N,12316.4350243,W,4,04,5.1,50.040,M,,,0.67,0244*1B
$22GGA,184022.00,4433.9461645,N,12316.4348934,W,4,06,1.1,50.039,M,,,0.54,0244*19
$33GGA,184023.00,4433.9464095,N,12316.4347984,W,4,05,1.9,49.965,M,,,0.60,0244*16
$11GGA,184018.00,4433.9458967,N,12316.4350239,W,4,04,5.1,50.048,M,,,0.53,0244*1D
$22GGA,184023.00,4433.9461681,N,12316.4348952,W,4,06,1.1,50.030,M,,,0.75,0244*1A
$33GGA,184024.00,4433.9464080,N,12316.4347986,W,4,05,1.9,49.961,M,,,0.73,0244*11
$11GGA,184019.00,4433.9458959,N,12316.4350293,W,4,04,5.1,50.035,M,,,0.75,0244*1F
