0
	002856.00	103731.113556	2279876.08633	48.001
	002857.00	103731.120554	2279876.0822	48.022
	002858.00	103731.113037	2279876.08525	48.008
	002859.00	103731.112116	2279876.08509	48.014
	002900.00	103731.108549	2279876.08642	48.0
	002901.00	103731.106843	2279876.08755	48.001
	002902.00	103731.099826	2279876.09221	47.986
	003109.00	103731.105276	2279876.09002	48.008
	003110.00	103731.10919	2279876.08936	48.014
	003111.00	103731.111077	2279876.08836	48.012
	003112.00	103731.102797	2279876.09205	48.007
	003113.00	103731.104526	2279876.09026	48.004
	003114.00	103731.103144	2279876.09273	48.014
	003115.00	103731.109487	2279876.09149	48.032
	003116.00	103731.102219	2279876.09269	48.014
	003117.00	103731.102882	2279876.09497	48.022
	003118.00	103731.115677	2279876.08931	48.031
	003119.00	103731.116828	2279876.08816	48.043
	003120.00	103731.113636	2279876.08938	48.034
	003121.00	103731.113013	2279876.09134	48.036
	003122.00	103731.112526	2279876.08934	48.034
	003123.00	103731.118584	2279876.091	48.026
	003124.00	103731.116042	2279876.08946	48.036
	003125.00	103731.111343	2279876.09142	48.038
	003126.00	103731.111393	2279876.08996	48.028
	003127.00	103731.113081	2279876.08936	48.027
	003128.00	103731.109962	2279876.08846	48.026
	003129.00	103731.109249	2279876.08764	48.026
	003130.00	103731.111944	2279876.08468	48.023
	003131.00	103731.116558	2279876.08524	48.016
	003132.00	103731.11473	2279876.08451	48.026
	003133.00	103731.117601	2279876.08183	48.009
	003134.00	103731.115095	2279876.08466	48.015
	003135.00	103731.12291	2279876.08373	48.018
	003136.00	103731.113452	2279876.08394	48.026
	003137.00	103731.116427	2279876.08364	48.029
	003138.00	103731.111023	2279876.08452	48.031
	003139.00	103731.111086	2279876.0881	48.015
	003140.00	103731.109271	2279876.08697	48.036
	003141.00	103731.109036	2279876.08842	48.032
	003142.00	103731.101723	2279876.09095	48.025
	003143.00	103731.112119	2279876.09038	48.03
	003144.00	103731.106738	2279876.0906	48.039
	003145.00	103731.114214	2279876.08873	48.034
	003146.00	103731.115826	2279876.09038	48.034
	003147.00	103731.114349	2279876.0902	48.032
	003148.00	103731.114642	2279876.09246	48.027
	003149.00	103731.116792	2279876.08922	48.029
	003150.00	103731.12072	2279876.08816	48.034
	003151.00	103731.114123	2279876.09138	48.023
	003152.00	103731.116805	2279876.08882	48.016
	003153.00	103731.117265	2279876.09162	48.014
	003154.00	103731.115126	2279876.08916	48.028
	003155.00	103731.117193	2279876.09374	48.019
	003156.00	103731.110109	2279876.09495	48.018
	003157.00	103731.110164	2279876.09336	48.015
	003158.00	103731.109243	2279876.0932	48.011
	003159.00	103731.115094	2279876.09009	48.016
	003200.00	103731.115334	2279876.08851	48.019
	003201.00	103731.117185	2279876.08857	48.007
	003202.00	103731.112025	2279876.08773	48.011
	003203.00	103731.11431	2279876.08596	48.018
	003204.00	103731.11528	2279876.08466	48.02
	003205.00	103731.112621	2279876.08656	48.016
	003206.00	103731.110057	2279876.08568	48.011
	003207.00	103731.112201	2279876.088	48.014
