$22GGA,005203.00,4434.0466874,N,12316.5026444,W,4,12,1.0,51.827,M,,,0.58,0244*1B
$11GGA,005214.00,4434.0464266,N,12316.5027184,W,4,12,1.0,51.869,M,,,0.60,0244*1F
$33GGA,005217.00,4434.0461571,N,12316.5028022,W,4,12,1.0,51.848,M,,,0.54,0244*1E
$22GGA,005204.00,4434.0466864,N,12316.5026444,W,4,12,1.0,51.832,M,,,0.64,0244*16
$11GGA,005215.00,4434.0464269,N,12316.5027191,W,4,12,1.0,51.859,M,,,0.62,0244*14
$33GGA,005218.00,4434.0461608,N,12316.5028011,W,4,12,1.0,51.855,M,,,0.16,0244*16
$22GGA,005205.00,4434.0466846,N,12316.5026434,W,4,12,1.0,51.836,M,,,0.68,0244*18
$11GGA,005216.00,4434.0464262,N,12316.5027190,W,4,12,1.0,51.864,M,,,0.60,0244*11
$33GGA,005219.00,4434.0461598,N,12316.5028003,W,4,12,1.0,51.844,M,,,0.46,0244*1B
$22GGA,005206.00,4434.0466870,N,12316.5026444,W,4,12,1.0,51.831,M,,,0.68,0244*1E
$11GGA,005217.00,4434.0464242,N,12316.5027210,W,4,12,1.0,51.881,M,,,0.64,0244*16
$33GGA,005220.00,4434.0461600,N,12316.5028001,W,4,12,1.0,51.848,M,,,0.62,0244*1B
$22GGA,005207.00,4434.0466875,N,12316.5026431,W,4,12,1.0,51.838,M,,,0.67,0244*1E
$11GGA,005218.00,4434.0464279,N,12316.5027197,W,4,12,1.0,51.886,M,,,0.59,0244*14
$33GGA,005221.00,4434.0461615,N,12316.5027983,W,4,12,1.0,51.856,M,,,0.58,0244*14
$22GGA,005208.00,4434.0466862,N,12316.5026427,W,4,12,1.0,51.819,M,,,0.54,0244*13
$11GGA,005219.00,4434.0464264,N,12316.5027197,W,4,12,1.0,51.877,M,,,0.66,0244*1B
$33GGA,005222.00,4434.0461609,N,12316.5027994,W,4,12,1.0,51.852,M,,,0.58,0244*18
$22GGA,005209.00,4434.0466867,N,12316.5026435,W,4,12,1.0,51.814,M,,,0.63,0244*1D
$11GGA,005220.00,4434.0464259,N,12316.5027189,W,4,12,1.0,51.885,M,,,0.64,0244*1F
$33GGA,005223.00,4434.0461644,N,12316.5028002,W,4,12,1.0,51.859,M,,,0.58,0244*12
$22GGA,005210.00,4434.0466867,N,12316.5026438,W,4,12,1.0,51.810,M,,,0.62,0244*1D
$11GGA,005221.00,4434.0464282,N,12316.5027179,W,4,12,1.0,51.887,M,,,0.60,0244*11
$33GGA,005224.00,4434.0461628,N,12316.5028021,W,4,12,1.0,51.848,M,,,0.32,0244*12
$22GGA,005211.00,4434.0466881,N,12316.5026425,W,4,12,1.0,51.824,M,,,0.64,0244*19
$11GGA,005222.00,4434.0464271,N,12316.5027189,W,4,12,1.0,51.888,M,,,0.58,0244*15
$33GGA,005225.00,4434.0461652,N,12316.5028013,W,4,12,1.0,51.845,M,,,0.36,0244*16
$22GGA,005212.00,4434.0466861,N,12316.5026449,W,4,12,1.0,51.819,M,,,0.64,0244*10
$11GGA,005223.00,4434.0464300,N,12316.5027204,W,4,12,1.0,51.890,M,,,0.55,0244*11
$33GGA,005226.00,4434.0461650,N,12316.5027996,W,4,12,1.0,51.841,M,,,0.31,0244*1F
$22GGA,005338.00,4434.0467000,N,12316.5026438,W,4,12,1.0,51.888,M,,,0.04,0244*1F
$11GGA,005342.00,4434.0464436,N,12316.5027210,W,4,12,1.0,51.807,M,,,0.64,0244*1C
$33GGA,005344.00,4434.0461683,N,12316.5027972,W,4,12,1.0,51.853,M,,,0.62,0244*1B
$22GGA,005339.00,4434.0466993,N,12316.5026434,W,4,12,1.0,51.892,M,,,1.04,0244*1A
$11GGA,005343.00,4434.0464413,N,12316.5027216,W,4,12,1.0,51.807,M,,,0.61,0244*19
$33GGA,005345.00,4434.0461713,N,12316.5027950,W,4,12,1.0,51.838,M,,,0.58,0244*16
$22GGA,005340.00,4434.0466998,N,12316.5026423,W,4,12,1.0,51.893,M,,,0.28,0244*17
$11GGA,005344.00,4434.0464428,N,12316.5027211,W,4,12,1.0,51.816,M,,,0.64,0244*14
$33GGA,005346.00,4434.0461684,N,12316.5027948,W,4,12,1.0,51.842,M,,,0.60,0244*15
$22GGA,005341.00,4434.0467014,N,12316.5026403,W,4,12,1.0,51.882,M,,,0.56,0244*11
$11GGA,005345.00,4434.0464441,N,12316.5027191,W,4,12,1.0,51.804,M,,,0.58,0244*1D
$33GGA,005347.00,4434.0461699,N,12316.5027966,W,4,12,1.0,51.836,M,,,0.62,0244*15
$22GGA,005342.00,4434.0467016,N,12316.5026423,W,4,12,1.0,51.863,M,,,0.40,0244*1A
$11GGA,005346.00,4434.0464422,N,12316.5027192,W,4,12,1.0,51.802,M,,,0.60,0244*15
$33GGA,005348.00,4434.0461681,N,12316.5027970,W,4,12,1.0,51.850,M,,,0.53,0244*16
$22GGA,005343.00,4434.0466994,N,12316.5026421,W,4,12,1.0,51.874,M,,,0.60,0244*1F
$11GGA,005347.00,4434.0464434,N,12316.5027205,W,4,12,1.0,51.804,M,,,0.60,0244*18
$33GGA,005349.00,4434.0461680,N,12316.5027967,W,4,12,1.0,51.856,M,,,0.62,0244*14
$22GGA,005344.00,4434.0467010,N,12316.5026420,W,4,12,1.0,51.881,M,,,0.62,0244*15
$11GGA,005348.00,4434.0464430,N,12316.5027214,W,4,12,1.0,51.812,M,,,0.45,0244*13
$33GGA,005350.00,4434.0461663,N,12316.5027960,W,4,12,1.0,51.855,M,,,0.58,0244*1C
