0
	184012.00	103692.456843	2279694.116	50.043
	184013.00	103692.456829	2279694.12182	50.034
	184014.00	103692.445797	2279694.13549	50.043
	184015.00	103692.445463	2279694.13442	50.046
	184016.00	103692.451546	2279694.12456	50.042
	184017.00	103692.458164	2279694.12611	50.04
	184018.00	103692.455369	2279694.12654	50.048
	184019.00	103692.454134	2279694.11935	50.035
	184020.00	103692.46705	2279694.09939	50.025
	184021.00	103692.460309	2279694.10141	50.047
	184022.00	103692.449126	2279694.12487	50.047
	184023.00	103692.452703	2279694.11784	50.043
	184024.00	103692.451761	2279694.11291	50.043
	184025.00	103692.453025	2279694.11388	50.044
	184026.00	103692.454584	2279694.10625	50.044
	184027.00	103692.449473	2279694.10938	50.05
	184028.00	103692.440142	2279694.12748	50.064
	184029.00	103692.443855	2279694.11648	50.049
	184030.00	103692.431741	2279694.12931	50.07
	184031.00	103692.435968	2279694.11952	50.065
	184032.00	103692.430967	2279694.13564	50.086
	184033.00	103692.433474	2279694.12738	50.073
	184034.00	103692.432405	2279694.12615	50.066
	184035.00	103692.430455	2279694.14516	50.078
	184036.00	103692.436297	2279694.12072	50.065
	184037.00	103692.439163	2279694.1236	50.043
	184038.00	103692.438117	2279694.12171	50.054
	184039.00	103692.439051	2279694.12148	50.061
	184040.00	103692.442094	2279694.1192	50.066
	184041.00	103692.434108	2279694.11972	50.053
	184042.00	103692.435123	2279694.12254	50.07
	184043.00	103692.43577	2279694.11991	50.069
	184044.00	103692.431366	2279694.12943	50.071
	184045.00	103692.443473	2279694.11143	50.056
	184046.00	103692.436079	2279694.12707	50.065
	184047.00	103692.43533	2279694.12731	50.078
	184048.00	103692.443518	2279694.1317	50.056
	184049.00	103692.441203	2279694.12897	50.051
	184050.00	103692.44322	2279694.12957	50.061
	184051.00	103692.450628	2279694.11353	50.053
	184052.00	103692.441691	2279694.12554	50.059
	184053.00	103692.436911	2279694.12445	50.073
	184054.00	103692.438675	2279694.12703	50.064
	184055.00	103692.440749	2279694.12061	50.068
	184056.00	103692.45273	2279694.10089	50.046
	184057.00	103692.453268	2279694.096	50.047
	184058.00	103692.441445	2279694.11653	50.053
	184059.00	103692.448262	2279694.11226	50.04
