0
	103882.079584	2279611.06442	4	51.827
	103882.077733	2279611.06436	4	51.832
	103882.074356	2279611.06556	4	51.836
	103882.078843	2279611.06439	4	51.831
	103882.07971	2279611.06615	4	51.838
	103882.077285	2279611.06659	4	51.819
	103882.078247	2279611.06557	4	51.814
	103882.078261	2279611.06517	4	51.810
	103882.080793	2279611.06698	4	51.824
	103882.0772	2279611.06368	4	51.819
	103882.102877	2279611.06601	4	51.888
	103882.101564	2279611.0665	4	51.892
	103882.102439	2279611.06799	4	51.893
	103882.105309	2279611.07073	4	51.882
	103882.105771	2279611.0681	4	51.863
	103882.10169	2279611.06823	4	51.874
	103882.104646	2279611.06846	4	51.881
	103882.109192	2279611.071	4	51.867
	103882.10568	2279611.07075	4	51.865
	103882.110185	2279611.06905	4	51.860
	103882.09448	2279611.06771	4	51.829
	103882.093717	2279611.06835	4	51.824
	103882.094272	2279611.06837	4	51.828
	103882.089965	2279611.06968	4	51.841
	103882.091974	2279611.07054	4	51.832
	103882.095013	2279611.06839	4	51.826
	103882.091686	2279611.06815	4	51.833
	103882.091352	2279611.06708	4	51.831
	103882.093635	2279611.07073	4	51.837
	103882.093898	2279611.06849	4	51.842
	103882.100593	2279611.06779	4	51.845
	103882.104985	2279611.0694	4	51.846
	103882.102457	2279611.06746	4	51.843
	103882.100819	2279611.06661	4	51.840
	103882.106173	2279611.06719	4	51.829
	103882.108272	2279611.06541	4	51.827
	103882.10968	2279611.06757	4	51.824
	103882.110646	2279611.06641	4	51.818
	103882.110281	2279611.06627	4	51.822
	103882.114601	2279611.06456	4	51.830
	103882.112749	2279611.06993	4	51.825
	103882.112068	2279611.06818	4	51.830
	103882.109251	2279611.06928	4	51.822
	103882.113332	2279611.06916	4	51.826
	103882.114303	2279611.06786	4	51.818
	103882.112334	2279611.07124	4	51.819
	103882.112352	2279611.07071	4	51.829
	103882.111015	2279611.07186	4	51.831
	103882.110713	2279611.06986	4	51.826
	103882.107526	2279611.07094	4	51.837
	103882.097614	2279611.06279	4	51.855
	103882.100978	2279611.06198	4	51.846
	103882.099591	2279611.06458	4	51.849
	103882.100354	2279611.06394	4	51.852
	103882.109974	2279611.0644	4	51.847
	103882.108318	2279611.06408	4	51.854
	103882.105628	2279611.06147	4	51.841
	103882.101542	2279611.06173	4	51.848
	103882.106011	2279611.06109	4	51.842
	103882.10351	2279611.06378	4	51.852
	103882.095002	2279611.05793	4	51.850
	103882.095788	2279611.05663	4	51.863
	103882.099913	2279611.06061	4	51.855
	103882.100111	2279611.06022	4	51.857
	103882.100784	2279611.06223	4	51.856
	103882.10175	2279611.06107	4	51.858
	103882.100075	2279611.06128	4	51.871
	103882.100811	2279611.06144	4	51.852
	103882.1017	2279611.06253	4	51.844
	103882.097461	2279611.06185	4	51.847
	103882.098886	2279611.06892	4	51.828
	103882.097622	2279611.06795	4	51.822
	103882.096557	2279611.06659	4	51.825
	103882.094128	2279611.06717	4	51.834
	103882.098783	2279611.06654	4	51.826
	103882.094539	2279611.06599	4	51.850
	103882.096308	2279611.06844	4	51.854
	103882.097103	2279611.06688	4	51.843
	103882.098687	2279611.06931	4	51.847
	103882.099211	2279611.07026	4	51.850
	103882.108772	2279611.07244	4	51.802
	103882.11246	2279611.07297	4	51.803
	103882.108799	2279611.07165	4	51.808
