$11GGA,174800.00,4433.9703827,N,12316.3523268,W,4,08,1.4,48.359,M,,,0.74,0244*18
$33GGA,174757.00,4433.9701293,N,12316.3516668,W,4,07,1.7,48.362,M,,,0.10,0244*16
$22GGA,174759.00,4433.9702589,N,12316.3519973,W,4,07,1.7,48.338,M,,,0.73,0244*17
$11GGA,174801.00,4433.9703822,N,12316.3523267,W,4,08,1.4,48.368,M,,,0.51,0244*16
$33GGA,174758.00,4433.9701282,N,12316.3516673,W,4,07,1.7,48.366,M,,,0.52,0244*11
$22GGA,174800.00,4433.9702590,N,12316.3519957,W,4,07,1.7,48.340,M,,,0.71,0244*17
$11GGA,174802.00,4433.9703846,N,12316.3523296,W,4,08,1.4,48.363,M,,,0.74,0244*15
$33GGA,174759.00,4433.9701298,N,12316.3516668,W,4,08,1.4,48.362,M,,,0.73,0244*1A
$22GGA,174801.00,4433.9702570,N,12316.3519962,W,4,07,1.7,48.345,M,,,0.36,0244*18
$11GGA,174803.00,4433.9703833,N,12316.3523294,W,4,08,1.4,48.371,M,,,0.52,0244*13
$33GGA,174800.00,4433.9701303,N,12316.3516652,W,4,08,1.4,48.367,M,,,0.60,0244*14
$22GGA,174802.00,4433.9702580,N,12316.3519981,W,4,07,1.7,48.338,M,,,0.71,0244*10
$11GGA,174804.00,4433.9703856,N,12316.3523303,W,4,08,1.4,48.369,M,,,0.74,0244*15
$33GGA,174801.00,4433.9701293,N,12316.3516650,W,4,08,1.4,48.374,M,,,0.71,0244*1D
$22GGA,174803.00,4433.9702545,N,12316.3519968,W,4,07,1.7,48.340,M,,,0.42,0244*10
$11GGA,174805.00,4433.9703858,N,12316.3523300,W,4,08,1.4,48.371,M,,,0.52,0244*14
$33GGA,174802.00,4433.9701283,N,12316.3516665,W,4,08,1.4,48.363,M,,,0.71,0244*1F
$22GGA,174804.00,4433.9702554,N,12316.3519965,W,4,07,1.7,48.339,M,,,0.73,0244*16
$11GGA,174806.00,4433.9703891,N,12316.3523295,W,4,08,1.4,48.370,M,,,0.74,0244*1A
$33GGA,174803.00,4433.9701262,N,12316.3516669,W,4,08,1.4,48.368,M,,,0.45,0244*11
$22GGA,174805.00,4433.9702561,N,12316.3519966,W,4,07,1.7,48.344,M,,,0.73,0244*18
$11GGA,174807.00,4433.9703886,N,12316.3523290,W,4,08,1.4,48.378,M,,,0.48,0244*1F
$33GGA,174804.00,4433.9701273,N,12316.3516668,W,4,08,1.4,48.362,M,,,0.73,0244*18
$22GGA,174806.00,4433.9702571,N,12316.3519961,W,4,07,1.7,48.339,M,,,0.52,0244*14
$11GGA,174808.00,4433.9703876,N,12316.3523292,W,4,08,1.4,48.381,M,,,0.74,0244*14
$33GGA,174805.00,4433.9701273,N,12316.3516657,W,4,08,1.4,48.368,M,,,0.57,0244*19
$22GGA,174807.00,4433.9702558,N,12316.3519961,W,4,07,1.7,48.351,M,,,0.73,0244*13
$11GGA,174809.00,4433.9703885,N,12316.3523307,W,4,08,1.4,48.374,M,,,0.56,0244*1E
$33GGA,174806.00,4433.9701311,N,12316.3516646,W,4,08,1.4,48.358,M,,,0.70,0244*19
$22GGA,174808.00,4433.9702542,N,12316.3519963,W,4,07,1.7,48.350,M,,,0.51,0244*14
$11GGA,174810.00,4433.9703869,N,12316.3523289,W,4,08,1.4,48.372,M,,,0.74,0244*15
$33GGA,174807.00,4433.9701276,N,12316.3516651,W,4,07,1.7,48.361,M,,,0.71,0244*19
$22GGA,174809.00,4433.9702552,N,12316.3519980,W,4,07,1.7,48.345,M,,,0.71,0244*1F
$11GGA,174811.00,4433.9703868,N,12316.3523307,W,4,08,1.4,48.368,M,,,0.56,0244*19
$33GGA,174808.00,4433.9701269,N,12316.3516654,W,4,07,1.7,48.365,M,,,0.50,0244*1A
$22GGA,174810.00,4433.9702541,N,12316.3519967,W,4,07,1.7,48.350,M,,,0.69,0244*11
$11GGA,174812.00,4433.9703872,N,12316.3523307,W,4,08,1.4,48.372,M,,,0.75,0244*1B
$33GGA,174809.00,4433.9701277,N,12316.3516668,W,4,07,1.7,48.359,M,,,0.73,0244*15
$22GGA,174811.00,4433.9702547,N,12316.3519978,W,4,08,1.4,48.351,M,,,0.48,0244*16
$11GGA,174813.00,4433.9703882,N,12316.3523307,W,4,08,1.4,48.371,M,,,0.51,0244*10
$33GGA,174810.00,4433.9701261,N,12316.3516650,W,4,07,1.7,48.357,M,,,0.48,0244*17
$22GGA,174812.00,4433.9702544,N,12316.3519966,W,4,08,1.4,48.353,M,,,0.75,0244*15
$11GGA,174814.00,4433.9703881,N,12316.3523294,W,4,08,1.4,48.372,M,,,0.74,0244*1B
$33GGA,174811.00,4433.9701275,N,12316.3516653,W,4,07,1.7,48.354,M,,,0.75,0244*1D
$22GGA,174813.00,4433.9702556,N,12316.3519962,W,4,08,1.4,48.352,M,,,0.46,0244*12
$11GGA,174815.00,4433.9703861,N,12316.3523291,W,4,08,1.4,48.377,M,,,0.50,0244*12
$33GGA,174812.00,4433.9701267,N,12316.3516656,W,4,07,1.7,48.355,M,,,0.71,0244*1D
$22GGA,174814.00,4433.9702567,N,12316.3519951,W,4,08,1.4,48.353,M,,,0.71,0244*12
$11GGA,174816.00,4433.9703884,N,12316.3523299,W,4,08,1.4,48.372,M,,,0.74,0244*11
$33GGA,174813.00,4433.9701278,N,12316.3516658,W,4,07,1.7,48.350,M,,,0.54,0244*1E
$22GGA,174815.00,4433.9702516,N,12316.3519932,W,4,08,1.4,48.352,M,,,0.71,0244*11
$11GGA,174817.00,4433.9703885,N,12316.3523299,W,4,08,1.4,48.382,M,,,0.50,0244*18
$33GGA,174814.00,4433.9701273,N,12316.3516659,W,4,07,1.7,48.352,M,,,0.73,0244*14
$22GGA,174816.00,4433.9702550,N,12316.3519941,W,4,08,1.4,48.351,M,,,0.42,0244*17
$11GGA,174818.00,4433.9703851,N,12316.3523293,W,4,08,1.4,48.376,M,,,0.75,0244*18
$33GGA,174815.00,4433.9701255,N,12316.3516645,W,4,07,1.7,48.357,M,,,0.52,0244*1A
$22GGA,174817.00,4433.9702546,N,12316.3519939,W,4,08,1.4,48.361,M,,,0.75,0244*19
$11GGA,174819.00,4433.9703858,N,12316.3523296,W,4,08,1.4,48.373,M,,,0.55,0244*12
$33GGA,174816.00,4433.9701278,N,12316.3516664,W,4,07,1.7,48.349,M,,,0.73,0244*19
$22GGA,174818.00,4433.9702547,N,12316.3519939,W,4,08,1.4,48.360,M,,,0.42,0244*12
$11GGA,174820.00,4433.9703847,N,12316.3523293,W,4,08,1.4,48.376,M,,,0.74,0244*15
$33GGA,174817.00,4433.9701263,N,12316.3516662,W,4,07,1.7,48.358,M,,,0.67,0244*11
$22GGA,174819.00,4433.9702553,N,12316.3519926,W,4,08,1.4,48.352,M,,,0.73,0244*1B
$11GGA,174821.00,4433.9703841,N,12316.3523299,W,4,08,1.4,48.367,M,,,0.53,0244*1D
$33GGA,174818.00,4433.9701243,N,12316.3516651,W,4,07,1.7,48.350,M,,,0.42,0244*13
$22GGA,174820.00,4433.9702527,N,12316.3519919,W,4,08,1.4,48.351,M,,,1.73,0244*1C
$11GGA,174822.00,4433.9703862,N,12316.3523296,W,4,08,1.4,48.372,M,,,0.74,0244*11
$33GGA,174819.00,4433.9701243,N,12316.3516644,W,4,07,1.7,48.346,M,,,0.73,0244*13
$22GGA,174821.00,4433.9702552,N,12316.3519934,W,4,08,1.4,48.355,M,,,0.24,0244*17
$11GGA,174823.00,4433.9703854,N,12316.3523295,W,4,08,1.4,48.375,M,,,0.74,0244*11
$33GGA,174820.00,4433.9701232,N,12316.3516644,W,4,07,1.7,48.349,M,,,0.44,0244*14
$22GGA,174822.00,4433.9702558,N,12316.3519944,W,4,08,1.4,48.363,M,,,0.38,0244*11
$11GGA,174824.00,4433.9703891,N,12316.3523297,W,4,08,1.4,48.383,M,,,0.68,0244*19
$33GGA,174821.00,4433.9701239,N,12316.3516656,W,4,07,1.7,48.343,M,,,0.71,0244*11
$22GGA,174823.00,4433.9702570,N,12316.3519933,W,4,08,1.4,48.363,M,,,0.73,0244*15
$11GGA,174825.00,4433.9703875,N,12316.3523275,W,4,08,1.4,48.378,M,,,0.49,0244*19
$33GGA,174822.00,4433.9701251,N,12316.3516658,W,4,07,1.7,48.346,M,,,0.56,0244*12
$22GGA,174824.00,4433.9702566,N,12316.3519924,W,4,08,1.4,48.370,M,,,1.73,0244*10
$11GGA,174826.00,4433.9703908,N,12316.3523257,W,4,08,1.4,48.384,M,,,0.74,0244*1C
$33GGA,174823.00,4433.9701253,N,12316.3516656,W,4,07,1.7,48.348,M,,,0.73,0244*16
$22GGA,174825.00,4433.9702569,N,12316.3519916,W,4,08,1.4,48.362,M,,,0.20,0244*1B
$11GGA,174827.00,4433.9703916,N,12316.3523272,W,4,08,1.4,48.378,M,,,0.47,0244*16
$33GGA,174824.00,4433.9701295,N,12316.3516659,W,4,07,1.7,48.355,M,,,0.54,0244*1D
$22GGA,174826.00,4433.9702590,N,12316.3519903,W,4,08,1.4,48.366,M,,,0.53,0244*1A
$11GGA,174828.00,4433.9703914,N,12316.3523273,W,4,08,1.4,48.374,M,,,0.74,0244*16
$33GGA,174825.00,4433.9701282,N,12316.3516645,W,4,07,1.7,48.351,M,,,0.73,0244*16
$22GGA,174827.00,4433.9702587,N,12316.3519921,W,4,08,1.4,48.360,M,,,0.73,0244*19
$11GGA,174829.00,4433.9703933,N,12316.3523288,W,4,08,1.4,48.381,M,,,0.58,0244*12
$33GGA,174826.00,4433.9701290,N,12316.3516632,W,4,07,1.7,48.352,M,,,0.46,0244*13
$22GGA,174828.00,4433.9702586,N,12316.3519912,W,4,08,1.4,48.356,M,,,0.38,0244*1D
$11GGA,174830.00,4433.9703929,N,12316.3523284,W,4,08,1.4,48.381,M,,,0.74,0244*13
$33GGA,174827.00,4433.9701287,N,12316.3516638,W,4,07,1.7,48.344,M,,,0.73,0244*1F
$22GGA,174829.00,4433.9702604,N,12316.3519928,W,4,08,1.4,48.363,M,,,0.29,0244*1A
$11GGA,174831.00,4433.9703912,N,12316.3523288,W,4,08,1.4,48.382,M,,,0.53,0244*10
$33GGA,174828.00,4433.9701289,N,12316.3516641,W,4,07,1.7,48.341,M,,,0.50,0244*14
$22GGA,174830.00,4433.9702598,N,12316.3519925,W,4,08,1.4,48.361,M,,,0.10,0244*11
$11GGA,174832.00,4433.9703937,N,12316.3523287,W,4,08,1.4,48.384,M,,,0.74,0244*18
$33GGA,174829.00,4433.9701288,N,12316.3516649,W,4,08,1.4,48.351,M,,,0.71,0244*12
$22GGA,174831.00,4433.9702590,N,12316.3519917,W,4,08,1.4,48.364,M,,,1.10,0244*1D
$11GGA,174833.00,4433.9703898,N,12316.3523295,W,4,08,1.4,48.383,M,,,0.50,0244*1F
$33GGA,174830.00,4433.9701286,N,12316.3516649,W,4,08,1.4,48.353,M,,,0.46,0244*12
$22GGA,174832.00,4433.9702618,N,12316.3519929,W,4,08,1.4,48.369,M,,,0.35,0244*1B
$11GGA,174834.00,4433.9703922,N,12316.3523307,W,4,08,1.4,48.370,M,,,0.74,0244*18
$33GGA,174831.00,4433.9701280,N,12316.3516661,W,4,08,1.4,48.357,M,,,0.75,0244*1B
$22GGA,174833.00,4433.9702587,N,12316.3519922,W,4,08,1.4,48.368,M,,,0.21,0244*10
$11GGA,174835.00,4433.9703908,N,12316.3523301,W,4,08,1.4,48.380,M,,,0.46,0244*19
$33GGA,174832.00,4433.9701316,N,12316.3516660,W,4,08,1.4,48.361,M,,,0.71,0244*16
$22GGA,174834.00,4433.9702601,N,12316.3519931,W,4,08,1.4,48.354,M,,,0.46,0244*16
$11GGA,174836.00,4433.9703948,N,12316.3523321,W,4,08,1.4,48.385,M,,,0.68,0244*15
$33GGA,174833.00,4433.9701287,N,12316.3516662,W,4,08,1.4,48.364,M,,,0.42,0244*19
$22GGA,174835.00,4433.9702583,N,12316.3519919,W,4,08,1.4,48.364,M,,,0.69,0244*1A
$33GGA,174834.00,4433.9701298,N,12316.3516671,W,4,08,1.4,48.356,M,,,0.75,0244*17
$22GGA,174836.00,4433.9702608,N,12316.3519938,W,4,08,1.4,48.364,M,,,0.22,0244*15
$11GGA,174837.00,4433.9703947,N,12316.3523307,W,4,08,1.4,48.379,M,,,0.41,0244*17
$33GGA,174835.00,4433.9701285,N,12316.3516662,W,4,08,1.4,48.368,M,,,0.29,0244*1C
$22GGA,174837.00,4433.9702599,N,12316.3519924,W,4,08,1.4,48.362,M,,,0.61,0244*13
$11GGA,174838.00,4433.9703964,N,12316.3523307,W,4,08,1.4,48.383,M,,,0.72,0244*1C
$33GGA,174836.00,4433.9701314,N,12316.3516672,W,4,08,1.4,48.370,M,,,0.34,0244*12
$22GGA,174838.00,4433.9702602,N,12316.3519907,W,4,08,1.4,48.365,M,,,0.33,0244*1C
$11GGA,174839.00,4433.9703969,N,12316.3523318,W,4,08,1.4,48.382,M,,,0.44,0244*1A
$33GGA,174837.00,4433.9701309,N,12316.3516665,W,4,07,1.7,48.363,M,,,0.75,0244*12
$22GGA,174839.00,4433.9702590,N,12316.3519913,W,4,08,1.4,48.357,M,,,0.67,0244*10
$11GGA,174840.00,4433.9703958,N,12316.3523322,W,4,08,1.4,48.375,M,,,0.74,0244*14
$33GGA,174838.00,4433.9701311,N,12316.3516648,W,4,07,1.7,48.366,M,,,0.48,0244*10
$22GGA,174840.00,4433.9702607,N,12316.3519927,W,4,08,1.4,48.358,M,,,0.71,0244*1C
$11GGA,174841.00,4433.9703945,N,12316.3523306,W,4,08,1.4,48.377,M,,,0.56,0244*1D
$33GGA,174839.00,4433.9701302,N,12316.3516669,W,4,07,1.7,48.362,M,,,0.71,0244*1E
$22GGA,174841.00,4433.9702593,N,12316.3519920,W,4,08,1.4,48.358,M,,,0.28,0244*18
$11GGA,174842.00,4433.9703934,N,12316.3523305,W,4,08,1.4,48.375,M,,,0.75,0244*18
$33GGA,174840.00,4433.9701302,N,12316.3516655,W,4,07,1.7,48.362,M,,,0.42,0244*1F
$22GGA,174842.00,4433.9702611,N,12316.3519926,W,4,08,1.4,48.361,M,,,0.67,0244*15
$11GGA,174843.00,4433.9703903,N,12316.3523322,W,4,08,1.4,48.372,M,,,0.51,0244*19
$33GGA,174841.00,4433.9701301,N,12316.3516659,W,4,07,1.7,48.359,M,,,0.73,0244*1B
$22GGA,174843.00,4433.9702593,N,12316.3519928,W,4,08,1.4,48.357,M,,,0.46,0244*15
$11GGA,174844.00,4433.9703862,N,12316.3523300,W,4,08,1.4,48.363,M,,,0.74,0244*1F
$33GGA,174842.00,4433.9701321,N,12316.3516654,W,4,07,1.7,48.362,M,,,0.69,0244*14
$22GGA,174844.00,4433.9702571,N,12316.3519916,W,4,08,1.4,48.353,M,,,0.75,0244*17
$11GGA,174845.00,4433.9703872,N,12316.3523309,W,4,08,1.4,48.361,M,,,0.47,0244*14
$33GGA,174843.00,4433.9701304,N,12316.3516657,W,4,07,1.7,48.361,M,,,1.69,0244*13
$22GGA,174845.00,4433.9702570,N,12316.3519910,W,4,08,1.4,48.358,M,,,0.71,0244*1E
$11GGA,174846.00,4433.9703862,N,12316.3523303,W,4,08,1.4,48.368,M,,,0.72,0244*13
$33GGA,174844.00,4433.9701277,N,12316.3516654,W,4,07,1.7,48.355,M,,,0.06,0244*1D
$22GGA,174846.00,4433.9702543,N,12316.3519904,W,4,08,1.4,48.353,M,,,1.71,0244*12
$11GGA,174847.00,4433.9703869,N,12316.3523319,W,4,08,1.4,48.364,M,,,0.50,0244*1E
$33GGA,174845.00,4433.9701300,N,12316.3516645,W,4,07,1.7,48.360,M,,,0.42,0244*1B
$22GGA,174847.00,4433.9702518,N,12316.3519912,W,4,08,1.4,48.357,M,,,2.71,0244*1D
$11GGA,174848.00,4433.9703878,N,12316.3523296,W,4,08,1.4,48.372,M,,,0.74,0244*16
$33GGA,174846.00,4433.9701282,N,12316.3516661,W,4,07,1.7,48.363,M,,,0.17,0244*16
$22GGA,174848.00,4433.9702503,N,12316.3519906,W,4,08,1.4,48.356,M,,,3.71,0244*1D
$11GGA,174849.00,4433.9703894,N,12316.3523309,W,4,08,1.4,48.363,M,,,0.55,0244*11
$33GGA,174847.00,4433.9701292,N,12316.3516655,W,4,07,1.7,48.362,M,,,0.45,0244*17
$22GGA,174849.00,4433.9702548,N,12316.3519901,W,4,08,1.4,48.350,M,,,0.03,0244*14
$11GGA,174850.00,4433.9703914,N,12316.3523304,W,4,08,1.4,48.366,M,,,0.74,0244*1B
$33GGA,174848.00,4433.9701317,N,12316.3516639,W,4,07,1.7,48.371,M,,,0.75,0244*1F
$22GGA,174850.00,4433.9702596,N,12316.3519937,W,4,08,1.4,48.356,M,,,0.28,0244*15
$11GGA,174851.00,4433.9703928,N,12316.3523311,W,4,08,1.4,48.370,M,,,0.51,0244*11
$33GGA,174849.00,4433.9701321,N,12316.3516647,W,4,08,1.4,48.375,M,,,0.59,0244*14
$22GGA,174851.00,4433.9702604,N,12316.3519915,W,4,08,1.4,48.353,M,,,0.06,0244*15
$11GGA,174852.00,4433.9703881,N,12316.3523293,W,4,08,1.4,48.365,M,,,0.74,0244*18
$33GGA,174850.00,4433.9701339,N,12316.3516649,W,4,08,1.4,48.370,M,,,0.73,0244*16
$22GGA,174852.00,4433.9702560,N,12316.3519900,W,4,08,1.4,48.351,M,,,0.08,0244*1F
$11GGA,174853.00,4433.9703892,N,12316.3523313,W,4,08,1.4,48.362,M,,,0.52,0244*11
$33GGA,174851.00,4433.9701345,N,12316.3516641,W,4,08,1.4,48.378,M,,,0.38,0244*13
$22GGA,174853.00,4433.9702571,N,12316.3519917,W,4,08,1.4,48.350,M,,,0.28,0244*1B
$11GGA,174854.00,4433.9703877,N,12316.3523316,W,4,08,1.4,48.362,M,,,0.74,0244*1C
$33GGA,174852.00,4433.9701307,N,12316.3516627,W,4,08,1.4,48.377,M,,,0.73,0244*16
$22GGA,174854.00,4433.9702580,N,12316.3519909,W,4,08,1.4,48.354,M,,,0.58,0244*1E
$11GGA,174855.00,4433.9703888,N,12316.3523316,W,4,08,1.4,48.360,M,,,0.49,0244*11
$33GGA,174853.00,4433.9701314,N,12316.3516628,W,4,08,1.4,48.378,M,,,0.49,0244*1C
$22GGA,174855.00,4433.9702585,N,12316.3519912,W,4,08,1.4,48.354,M,,,0.73,0244*19
$11GGA,174856.00,4433.9703882,N,12316.3523322,W,4,08,1.4,48.356,M,,,0.74,0244*14
$33GGA,174854.00,4433.9701294,N,12316.3516621,W,4,08,1.4,48.374,M,,,0.75,0244*18
$22GGA,174856.00,4433.9702597,N,12316.3519905,W,4,08,1.4,48.352,M,,,0.59,0244*11
$11GGA,174857.00,4433.9703898,N,12316.3523289,W,4,07,1.7,48.359,M,,,0.46,0244*1C
$33GGA,174855.00,4433.9701298,N,12316.3516624,W,4,08,1.4,48.369,M,,,0.52,0244*19
$22GGA,174857.00,4433.9702604,N,12316.3519890,W,4,08,1.4,48.366,M,,,0.73,0244*1B
$11GGA,174858.00,4433.9703884,N,12316.3523304,W,4,07,1.7,48.352,M,,,0.74,0244*10
$33GGA,174856.00,4433.9701290,N,12316.3516615,W,4,08,1.4,48.368,M,,,0.75,0244*14
$22GGA,174858.00,4433.9702590,N,12316.3519906,W,4,08,1.4,48.358,M,,,0.36,0244*18
$11GGA,174859.00,4433.9703890,N,12316.3523307,W,4,07,1.7,48.362,M,,,0.58,0244*1A
$33GGA,174857.00,4433.9701300,N,12316.3516602,W,4,08,1.4,48.383,M,,,0.69,0244*13
$22GGA,174859.00,4433.9702599,N,12316.3519914,W,4,08,1.4,48.367,M,,,0.42,0244*1C
$11GGA,174900.00,4433.9703892,N,12316.3523285,W,4,07,1.7,48.356,M,,,0.70,0244*13
$33GGA,174858.00,4433.9701263,N,12316.3516611,W,4,08,1.4,48.371,M,,,0.52,0244*1F
$22GGA,174900.00,4433.9702606,N,12316.3519905,W,4,08,1.4,48.356,M,,,0.48,0244*1C
$11GGA,174901.00,4433.9703873,N,12316.3523288,W,4,07,1.7,48.355,M,,,0.42,0244*12
$33GGA,174859.00,4433.9701273,N,12316.3516620,W,4,08,1.4,48.375,M,,,0.75,0244*1C
$22GGA,174901.00,4433.9702599,N,12316.3519915,W,4,08,1.4,48.357,M,,,0.71,0244*12
$11GGA,174902.00,4433.9703896,N,12316.3523284,W,4,07,1.7,48.364,M,,,0.72,0244*17
$33GGA,174900.00,4433.9701266,N,12316.3516618,W,4,08,1.4,48.365,M,,,0.60,0244*1B
$22GGA,174902.00,4433.9702600,N,12316.3519902,W,4,08,1.4,48.354,M,,,1.71,0244*16
$11GGA,174903.00,4433.9703902,N,12316.3523288,W,4,07,1.7,48.357,M,,,0.51,0244*17
$33GGA,174901.00,4433.9701237,N,12316.3516628,W,4,08,1.4,48.360,M,,,0.69,0244*11
$22GGA,174903.00,4433.9702603,N,12316.3519937,W,4,08,1.4,48.356,M,,,0.09,0244*1E
$11GGA,174904.00,4433.9703897,N,12316.3523265,W,4,07,1.7,48.360,M,,,0.74,0244*1D
$33GGA,174902.00,4433.9701243,N,12316.3516630,W,4,08,1.4,48.365,M,,,0.44,0244*12
$22GGA,174904.00,4433.9702597,N,12316.3519925,W,4,08,1.4,48.360,M,,,0.30,0244*1B
$11GGA,174905.00,4433.9703896,N,12316.3523292,W,4,07,1.7,48.362,M,,,0.46,0244*16
$33GGA,174903.00,4433.9701263,N,12316.3516640,W,4,08,1.4,48.357,M,,,0.75,0244*15
$22GGA,174905.00,4433.9702613,N,12316.3519933,W,4,08,1.4,48.360,M,,,0.69,0244*1E
$11GGA,174906.00,4433.9703889,N,12316.3523302,W,4,07,1.7,48.358,M,,,0.74,0244*1B
$33GGA,174904.00,4433.9701258,N,12316.3516641,W,4,08,1.4,48.355,M,,,0.46,0244*19
$22GGA,174906.00,4433.9702579,N,12316.3519932,W,4,08,1.4,48.357,M,,,0.72,0244*1D
$11GGA,174907.00,4433.9703912,N,12316.3523306,W,4,07,1.7,48.362,M,,,1.74,0244*15
$33GGA,174905.00,4433.9701282,N,12316.3516646,W,4,08,1.4,48.358,M,,,0.71,0244*11
$22GGA,174907.00,4433.9702599,N,12316.3519913,W,4,08,1.4,48.359,M,,,1.72,0244*1E
$11GGA,174908.00,4433.9703910,N,12316.3523294,W,4,07,1.7,48.358,M,,,0.15,0244*1D
$33GGA,174906.00,4433.9701287,N,12316.3516661,W,4,08,1.4,48.356,M,,,0.53,0244*1C
$22GGA,174908.00,4433.9702623,N,12316.3519892,W,4,08,1.4,48.363,M,,,0.75,0244*14
$11GGA,174909.00,4433.9703874,N,12316.3523299,W,4,07,1.7,48.361,M,,,0.50,0244*19
$33GGA,174907.00,4433.9701303,N,12316.3516643,W,4,08,1.4,48.360,M,,,1.53,0244*14
$22GGA,174909.00,4433.9702583,N,12316.3519915,W,4,08,1.4,48.364,M,,,0.18,0244*1E
$11GGA,174910.00,4433.9703893,N,12316.3523276,W,4,07,1.7,48.359,M,,,0.74,0244*14
$33GGA,174908.00,4433.9701326,N,12316.3516649,W,4,08,1.4,48.351,M,,,0.26,0244*17
$22GGA,174910.00,4433.9702600,N,12316.3519898,W,4,08,1.4,48.360,M,,,0.36,0244*12
$11GGA,174911.00,4433.9703923,N,12316.3523273,W,4,07,1.7,48.362,M,,,0.55,0244*11
$33GGA,174909.00,4433.9701308,N,12316.3516641,W,4,08,1.4,48.357,M,,,0.58,0244*1D
$22GGA,174911.00,4433.9702615,N,12316.3519902,W,4,08,1.4,48.370,M,,,0.73,0244*15
$11GGA,174912.00,4433.9703902,N,12316.3523287,W,4,07,1.7,48.360,M,,,0.72,0244*1D
$33GGA,174910.00,4433.9701313,N,12316.3516641,W,4,08,1.4,48.356,M,,,1.58,0244*1F
$22GGA,174912.00,4433.9702590,N,12316.3519908,W,4,08,1.4,48.363,M,,,0.46,0244*16
$11GGA,174913.00,4433.9703903,N,12316.3523294,W,4,07,1.7,48.362,M,,,0.51,0244*1C
$33GGA,174911.00,4433.9701336,N,12316.3516626,W,4,08,1.4,48.352,M,,,0.39,0244*1A
$22GGA,174913.00,4433.9702570,N,12316.3519921,W,4,08,1.4,48.359,M,,,0.75,0244*1B
$11GGA,174914.00,4433.9703866,N,12316.3523270,W,4,07,1.7,48.360,M,,,0.72,0244*10
$33GGA,174912.00,4433.9701312,N,12316.3516640,W,4,08,1.4,48.352,M,,,0.17,0244*13
$22GGA,174914.00,4433.9702567,N,12316.3519892,W,4,08,1.4,48.357,M,,,0.61,0244*18
$11GGA,174915.00,4433.9703868,N,12316.3523288,W,4,07,1.7,48.358,M,,,0.47,0244*15
$33GGA,174913.00,4433.9701322,N,12316.3516652,W,4,08,1.4,48.350,M,,,0.57,0244*14
$22GGA,174915.00,4433.9702603,N,12316.3519890,W,4,08,1.4,48.366,M,,,0.71,0244*19
$11GGA,174916.00,4433.9703853,N,12316.3523294,W,4,07,1.7,48.357,M,,,0.70,0244*18
$33GGA,174914.00,4433.9701283,N,12316.3516631,W,4,08,1.4,48.348,M,,,0.74,0244*14
$22GGA,174916.00,4433.9702578,N,12316.3519898,W,4,08,1.4,48.364,M,,,0.42,0244*1F
$11GGA,174917.00,4433.9703872,N,12316.3523316,W,4,07,1.7,48.353,M,,,0.50,0244*17
$33GGA,174915.00,4433.9701298,N,12316.3516633,W,4,08,1.4,48.350,M,,,0.55,0244*17
$22GGA,174917.00,4433.9702600,N,12316.3519908,W,4,08,1.4,48.359,M,,,0.73,0244*16
$11GGA,174918.00,4433.9703852,N,12316.3523280,W,4,07,1.7,48.356,M,,,0.74,0244*17
$33GGA,174916.00,4433.9701297,N,12316.3516629,W,4,08,1.4,48.345,M,,,0.74,0244*17
$22GGA,174918.00,4433.9702561,N,12316.3519905,W,4,08,1.4,48.355,M,,,0.39,0244*12
$11GGA,174919.00,4433.9703882,N,12316.3523284,W,4,07,1.7,48.361,M,,,0.55,0244*18
$33GGA,174917.00,4433.9701298,N,12316.3516651,W,4,08,1.4,48.342,M,,,0.66,0244*12
$22GGA,174919.00,4433.9702588,N,12316.3519907,W,4,08,1.4,48.360,M,,,0.69,0244*15
$11GGA,174920.00,4433.9703877,N,12316.3523281,W,4,07,1.7,48.361,M,,,0.74,0244*1E
$33GGA,174918.00,4433.9701281,N,12316.3516609,W,4,08,1.4,48.346,M,,,0.51,0244*18
$22GGA,174920.00,4433.9702578,N,12316.3519920,W,4,08,1.4,48.354,M,,,0.75,0244*1F
$11GGA,174921.00,4433.9703892,N,12316.3523280,W,4,07,1.7,48.366,M,,,0.51,0244*15
$33GGA,174919.00,4433.9701303,N,12316.3516633,W,4,08,1.4,48.348,M,,,0.73,0244*15
$22GGA,174921.00,4433.9702600,N,12316.3519940,W,4,08,1.4,48.352,M,,,0.57,0244*12
$11GGA,174922.00,4433.9703875,N,12316.3523292,W,4,07,1.7,48.367,M,,,0.72,0244*1C
$33GGA,174920.00,4433.9701279,N,12316.3516613,W,4,08,1.4,48.343,M,,,0.52,0244*19
$22GGA,174922.00,4433.9702578,N,12316.3519944,W,4,08,1.4,48.354,M,,,0.75,0244*1F
$11GGA,174923.00,4433.9703888,N,12316.3523294,W,4,07,1.7,48.369,M,,,0.54,0244*13
$33GGA,174921.00,4433.9701294,N,12316.3516609,W,4,08,1.4,48.346,M,,,0.74,0244*11
$22GGA,174923.00,4433.9702595,N,12316.3519939,W,4,08,1.4,48.356,M,,,0.46,0244*15
$11GGA,174924.00,4433.9703895,N,12316.3523322,W,4,07,1.7,48.362,M,,,0.72,0244*1B
$33GGA,174922.00,4433.9701284,N,12316.3516623,W,4,08,1.4,48.347,M,,,0.69,0244*16
$22GGA,174924.00,4433.9702593,N,12316.3519947,W,4,08,1.4,48.347,M,,,0.73,0244*1B
